data,pret inchidere,pret inchidere ajustat,volum
2006-11-20,0.2207,0.6143,285692
2006-11-21,0.2168,0.6035,215600
2006-11-22,0.2155,0.5999,94326
2006-11-23,0.2168,0.6035,65100
2006-11-24,0.2168,0.6035,215398
2006-11-27,0.2168,0.6035,196261
2006-11-28,0.2142,0.5963,104153
2006-11-29,0.2116,0.5891,185209
2006-11-30,0.2129,0.5927,533330
2006-12-04,0.2065,0.5748,556366
2006-12-05,0.2116,0.5891,744756
2006-12-06,0.2207,0.6143,416213
2006-12-07,0.2181,0.6071,433358
2006-12-08,0.2155,0.5999,224722
2006-12-11,0.2142,0.5963,152614
2006-12-12,0.2142,0.5963,234374
2006-12-13,0.2142,0.5963,592028
2006-12-14,0.2168,0.6035,361680
2006-12-15,0.2129,0.5927,482341
2006-12-18,0.2129,0.5927,475574
2006-12-19,0.2194,0.6107,565230
2007-01-03,0.2336,0.6502,696564
2007-01-04,0.2336,0.6502,664136
2007-01-05,0.2413,0.6718,244662
2007-01-08,0.2387,0.6646,260218
2007-01-09,0.2375,0.661,186220
2007-01-10,0.2387,0.6646,365036
2007-01-11,0.2375,0.661,156280
2007-01-12,0.2362,0.6574,114150
2007-01-15,0.2336,0.6502,245032
2007-01-16,0.2323,0.6466,177946
2007-01-17,0.2362,0.6574,273910
2007-01-18,0.2375,0.661,564697
2007-01-19,0.2362,0.6574,385197
2007-01-22,0.2375,0.661,182000
2007-01-23,0.2375,0.661,234032
2007-01-24,0.2426,0.6754,414063
2007-01-25,0.2452,0.6825,454024
2007-01-26,0.2491,0.6933,252570
2007-01-29,0.2478,0.6897,142000
2007-01-30,0.2529,0.7041,435174
2007-01-31,0.2542,0.7077,390786
2007-02-01,0.2594,0.7221,884485
2007-02-02,0.2581,0.7185,637246
2007-02-05,0.2555,0.7113,272636
2007-02-06,0.2542,0.7077,357284
2007-02-07,0.2542,0.7077,118568
2007-02-08,0.2504,0.6969,286630
2007-02-09,0.2529,0.7041,229156
2007-02-12,0.2542,0.7077,156425
2007-02-13,0.2452,0.6825,748828
2007-02-14,0.2452,0.6825,774083
2007-02-15,0.2491,0.6933,297830
